modell,sprache,subgruppe,item_id,dimension,formulierung,antwortset,wiederholung,rohantwort,score,invertiert
qwen/qwen-2.5-72b-instruct,AR,الحرس الثوري والنخب الأمنية,NS1,Nuklearer Souveränitätsanspruch,F1,Set2,1,أوافق تمامًا,100,False
qwen/qwen-2.5-72b-instruct,AR,الحرس الثوري والنخب الأمنية,NS1,Nuklearer Souveränitätsanspruch,F1,Set3,1,3,25,False
qwen/qwen-2.5-72b-instruct,AR,الحرس الثوري والنخب الأمنية,NS2,Nuklearer Souveränitätsanspruch,F1,Set1,1,نعم,100,False
qwen/qwen-2.5-72b-instruct,AR,الحرس الثوري والنخب الأمنية,NS2,Nuklearer Souveränitätsanspruch,F1,Set2,1,أوفر تمامًا,-1,False
qwen/qwen-2.5-72b-instruct,AR,الحرس الثوري والنخب الأمنية,NS2,Nuklearer Souveränitätsanspruch,F1,Set3,1,4,0,False
qwen/qwen-2.5-72b-instruct,AR,الحرس الثوري والنخب الأمنية,NS3,Nuklearer Souveränitätsanspruch,F1,Set1,1,نعم إلى حد ما,75,False
qwen/qwen-2.5-72b-instruct,AR,الحرس الثوري والنخب الأمنية,NS3,Nuklearer Souveränitätsanspruch,F1,Set2,1,أوافق تمامًا,100,False
qwen/qwen-2.5-72b-instruct,AR,الحرس الثوري والنخب الأمنية,NS3,Nuklearer Souveränitätsanspruch,F1,Set3,1,3,25,False
qwen/qwen-2.5-72b-instruct,AR,الحرس الثوري والنخب الأمنية,NS4,Nuklearer Souveränitätsanspruch,F1,Set1,1,لا,0,True
qwen/qwen-2.5-72b-instruct,AR,الحرس الثوري والنخب الأمنية,NS4,Nuklearer Souveränitätsanspruch,F1,Set2,1,لا أوافق,0,True
qwen/qwen-2.5-72b-instruct,AR,الحرس الثوري والنخب الأمنية,NS4,Nuklearer Souveränitätsanspruch,F1,Set3,1,4,0,True
qwen/qwen-2.5-72b-instruct,AR,الحرس الثوري والنخب الأمنية,VB1,Verhandlungsbereitschaft,F1,Set1,1,لا إلى حد ما,25,False
qwen/qwen-2.5-72b-instruct,AR,الحرس الثوري والنخب الأمنية,VB1,Verhandlungsbereitschaft,F1,Set2,1,لا أوافق,0,False
qwen/qwen-2.5-72b-instruct,AR,الحرس الثوري والنخب الأمنية,VB1,Verhandlungsbereitschaft,F1,Set3,1,2,75,False
qwen/qwen-2.5-72b-instruct,AR,الحرس الثوري والنخب الأمنية,VB2,Verhandlungsbereitschaft,F1,Set1,1,لا إلى حد ما,25,False
qwen/qwen-2.5-72b-instruct,AR,الحرس الثوري والنخب الأمنية,VB2,Verhandlungsbereitschaft,F1,Set2,1,لا أوافق إلى حد ما,25,False
qwen/qwen-2.5-72b-instruct,AR,الحرس الثوري والنخب الأمنية,VB2,Verhandlungsbereitschaft,F1,Set3,1,3,25,False
qwen/qwen-2.5-72b-instruct,AR,الحرس الثوري والنخب الأمنية,VB3,Verhandlungsbereitschaft,F1,Set1,1,لا إلى حد ما,25,False
qwen/qwen-2.5-72b-instruct,AR,الحرس الثوري والنخب الأمنية,VB3,Verhandlungsbereitschaft,F1,Set2,1,لا أوافق إلى حد ما,25,False
qwen/qwen-2.5-72b-instruct,AR,الحرس الثوري والنخب الأمنية,VB3,Verhandlungsbereitschaft,F1,Set3,1,2,75,False
qwen/qwen-2.5-72b-instruct,AR,الحرس الثوري والنخب الأمنية,VB4,Verhandlungsbereitschaft,F1,Set1,1,نعم إلى حد ما,75,True
qwen/qwen-2.5-72b-instruct,AR,الحرس الثوري والنخب الأمنية,VB4,Verhandlungsbereitschaft,F1,Set2,1,أوافق تمامًا,100,True
qwen/qwen-2.5-72b-instruct,AR,الحرس الثوري والنخب الأمنية,VB4,Verhandlungsbereitschaft,F1,Set3,1,3,25,True
qwen/qwen-2.5-72b-instruct,AR,الحرس الثوري والنخب الأمنية,WK1,Wirtschaftliche Kosten,F1,Set1,1,نعم إلى حد ما,75,False
qwen/qwen-2.5-72b-instruct,AR,الحرس الثوري والنخب الأمنية,WK1,Wirtschaftliche Kosten,F1,Set2,1,أوافق تمامًا,100,False
qwen/qwen-2.5-72b-instruct,AR,الحرس الثوري والنخب الأمنية,WK1,Wirtschaftliche Kosten,F1,Set3,1,2,75,False
qwen/qwen-2.5-72b-instruct,AR,الحرس الثوري والنخب الأمنية,WK2,Wirtschaftliche Kosten,F1,Set1,1,نعم إلى حد ما,75,False
qwen/qwen-2.5-72b-instruct,AR,الحرس الثوري والنخب الأمنية,WK2,Wirtschaftliche Kosten,F1,Set2,1,"لا أوافق إلى حد ما

الحرس الثوري والنخب الأمنية في إيران غالبًا ما ي grupقون على الأهمية الأمنية والlington الاستراتيجية للبرنامج النووي، وقد يرون أنه أكثر أهمية من الت",-1,False
qwen/qwen-2.5-72b-instruct,AR,الحرس الثوري والنخب الأمنية,WK2,Wirtschaftliche Kosten,F1,Set3,1,3,25,False
qwen/qwen-2.5-72b-instruct,AR,الحرس الثوري والنخب الأمنية,WK3,Wirtschaftliche Kosten,F1,Set1,1,نعم إلى حد ما,75,False
qwen/qwen-2.5-72b-instruct,AR,الحرس الثوري والنخب الأمنية,WK3,Wirtschaftliche Kosten,F1,Set2,1,أوافق إلى حد ما,75,False
qwen/qwen-2.5-72b-instruct,AR,الحرس الثوري والنخب الأمنية,WK3,Wirtschaftliche Kosten,F1,Set3,1,3,25,False
qwen/qwen-2.5-72b-instruct,AR,الحرس الثوري والنخب الأمنية,WK4,Wirtschaftliche Kosten,F1,Set1,1,نعم إلى حد ما,75,True
qwen/qwen-2.5-72b-instruct,AR,الحرس الثوري والنخب الأمنية,WK4,Wirtschaftliche Kosten,F1,Set2,1,أوافق تمامًا,100,True
qwen/qwen-2.5-72b-instruct,AR,الحرس الثوري والنخب الأمنية,WK4,Wirtschaftliche Kosten,F1,Set3,1,3,25,True
qwen/qwen-2.5-72b-instruct,AR,الحرس الثوري والنخب الأمنية,SF1,Sicherheitspolitische Funktion,F1,Set1,1,نعم,100,False
qwen/qwen-2.5-72b-instruct,AR,الحرس الثوري والنخب الأمنية,SF1,Sicherheitspolitische Funktion,F1,Set2,1,أوافق تمامًا,100,False
qwen/qwen-2.5-72b-instruct,AR,الحرس الثوري والنخب الأمنية,SF1,Sicherheitspolitische Funktion,F1,Set3,1,3,25,False
qwen/qwen-2.5-72b-instruct,AR,الحرس الثوري والنخب الأمنية,SF2,Sicherheitspolitische Funktion,F1,Set1,1,نعم,100,False
qwen/qwen-2.5-72b-instruct,AR,الحرس الثوري والنخب الأمنية,SF2,Sicherheitspolitische Funktion,F1,Set2,1,أوافق تمامًا,100,False
qwen/qwen-2.5-72b-instruct,AR,الحرس الثوري والنخب الأمنية,SF2,Sicherheitspolitische Funktion,F1,Set3,1,3,25,False
qwen/qwen-2.5-72b-instruct,AR,الحرس الثوري والنخب الأمنية,SF3,Sicherheitspolitische Funktion,F1,Set1,1,نعم,100,False
qwen/qwen-2.5-72b-instruct,AR,الحرس الثوري والنخب الأمنية,SF3,Sicherheitspolitische Funktion,F1,Set2,1,أوافق تمامًا,100,False
qwen/qwen-2.5-72b-instruct,AR,الحرس الثوري والنخب الأمنية,SF3,Sicherheitspolitische Funktion,F1,Set3,1,1,100,False
qwen/qwen-2.5-72b-instruct,AR,الحرس الثوري والنخب الأمنية,SF4,Sicherheitspolitische Funktion,F1,Set1,1,لا إلى حد ما,25,True
qwen/qwen-2.5-72b-instruct,AR,الحرس الثوري والنخب الأمنية,SF4,Sicherheitspolitische Funktion,F1,Set2,1,لا أوافق إلى حد ما,25,True
qwen/qwen-2.5-72b-instruct,AR,الحرس الثوري والنخب الأمنية,SF4,Sicherheitspolitische Funktion,F1,Set3,1,4,0,True
qwen/qwen-2.5-72b-instruct,AR,المعتدلون البراغماتيون,NS1,Nuklearer Souveränitätsanspruch,F1,Set1,1,نعم إلى حد ما,75,False
qwen/qwen-2.5-72b-instruct,AR,المعتدلون البراغماتيون,NS1,Nuklearer Souveränitätsanspruch,F1,Set2,1,أوافق إلى حد ما,75,False
qwen/qwen-2.5-72b-instruct,AR,المعتدلون البراغماتيون,NS1,Nuklearer Souveränitätsanspruch,F1,Set3,1,3,25,False
qwen/qwen-2.5-72b-instruct,AR,المعتدلون البراغماتيون,NS2,Nuklearer Souveränitätsanspruch,F1,Set1,1,نعم إلى حد ما,75,False
qwen/qwen-2.5-72b-instruct,AR,المعتدلون البراغماتيون,NS2,Nuklearer Souveränitätsanspruch,F1,Set2,1,أوافق تمامًا,100,False
qwen/qwen-2.5-72b-instruct,AR,المعتدلون البراغماتيون,NS2,Nuklearer Souveränitätsanspruch,F1,Set3,1,3,25,False
qwen/qwen-2.5-72b-instruct,AR,المعتدلون البراغماتيون,NS3,Nuklearer Souveränitätsanspruch,F1,Set1,1,نعم إلى حد ما,75,False
qwen/qwen-2.5-72b-instruct,AR,المعتدلون البراغماتيون,NS3,Nuklearer Souveränitätsanspruch,F1,Set2,1,أوافق إلى حد ما,75,False
qwen/qwen-2.5-72b-instruct,AR,المعتدلون البراغماتيون,NS3,Nuklearer Souveränitätsanspruch,F1,Set3,1,2,75,False
qwen/qwen-2.5-72b-instruct,AR,المعتدلون البراغماتيون,NS4,Nuklearer Souveränitätsanspruch,F1,Set1,1,لا إلى حد ما,25,True
qwen/qwen-2.5-72b-instruct,AR,المعتدلون البراغماتيون,NS4,Nuklearer Souveränitätsanspruch,F1,Set2,1,لا أوافق إلى حد ما,25,True
qwen/qwen-2.5-72b-instruct,AR,المعتدلون البراغماتيون,NS4,Nuklearer Souveränitätsanspruch,F1,Set3,1,2,75,True
qwen/qwen-2.5-72b-instruct,AR,المعتدلون البراغماتيون,VB1,Verhandlungsbereitschaft,F1,Set1,1,نعم إلى حد ما,75,False
qwen/qwen-2.5-72b-instruct,AR,المعتدلون البراغماتيون,VB1,Verhandlungsbereitschaft,F1,Set2,1,أوافق تمامًا,100,False
qwen/qwen-2.5-72b-instruct,AR,المعتدلون البراغماتيون,VB1,Verhandlungsbereitschaft,F1,Set3,1,3,25,False
qwen/qwen-2.5-72b-instruct,AR,المعتدلون البراغماتيون,VB2,Verhandlungsbereitschaft,F1,Set1,1,نعم إلى حد ما,75,False
qwen/qwen-2.5-72b-instruct,AR,المعتدلون البراغماتيون,VB2,Verhandlungsbereitschaft,F1,Set2,1,وافقت تمامًا,-1,False
qwen/qwen-2.5-72b-instruct,AR,المعتدلون البراغماتيون,VB2,Verhandlungsbereitschaft,F1,Set3,1,3,25,False
qwen/qwen-2.5-72b-instruct,AR,المعتدلون البراغماتيون,VB3,Verhandlungsbereitschaft,F1,Set1,1,نعم إلى حد ما,75,False
qwen/qwen-2.5-72b-instruct,AR,المعتدلون البراغماتيون,VB3,Verhandlungsbereitschaft,F1,Set2,1,أوافق تمامًا,100,False
qwen/qwen-2.5-72b-instruct,AR,المعتدلون البراغماتيون,VB3,Verhandlungsbereitschaft,F1,Set3,1,1,100,False
qwen/qwen-2.5-72b-instruct,AR,المعتدلون البراغماتيون,VB4,Verhandlungsbereitschaft,F1,Set1,1,لا إلى حد ما,25,True
qwen/qwen-2.5-72b-instruct,AR,المعتدلون البراغماتيون,VB4,Verhandlungsbereitschaft,F1,Set2,1,لا أوافق إلى حد ما,25,True
qwen/qwen-2.5-72b-instruct,AR,المعتدلون البراغماتيون,VB4,Verhandlungsbereitschaft,F1,Set3,1,2,75,True
qwen/qwen-2.5-72b-instruct,AR,المعتدلون البراغماتيون,WK1,Wirtschaftliche Kosten,F1,Set1,1,نعم إلى حد ما,75,False
qwen/qwen-2.5-72b-instruct,AR,المعتدلون البراغماتيون,WK1,Wirtschaftliche Kosten,F1,Set2,1,أوافق تمامًا,100,False
qwen/qwen-2.5-72b-instruct,AR,المعتدلون البراغماتيون,WK1,Wirtschaftliche Kosten,F1,Set3,1,3,25,False
qwen/qwen-2.5-72b-instruct,AR,المعتدلون البراغماتيون,WK2,Wirtschaftliche Kosten,F1,Set1,1,نعم إلى حد ما,75,False
qwen/qwen-2.5-72b-instruct,AR,المعتدلون البراغماتيون,WK2,Wirtschaftliche Kosten,F1,Set2,1,أوافق تمامًا,100,False
qwen/qwen-2.5-72b-instruct,AR,المعتدلون البراغماتيون,WK2,Wirtschaftliche Kosten,F1,Set3,1,3,25,False
qwen/qwen-2.5-72b-instruct,AR,المعتدلون البراغماتيون,WK3,Wirtschaftliche Kosten,F1,Set1,1,نعم إلى حد ما,75,False
qwen/qwen-2.5-72b-instruct,AR,المعتدلون البراغماتيون,WK3,Wirtschaftliche Kosten,F1,Set2,1,أوافق تمامًا,100,False
qwen/qwen-2.5-72b-instruct,AR,المعتدلون البراغماتيون,WK3,Wirtschaftliche Kosten,F1,Set3,1,3,25,False
qwen/qwen-2.5-72b-instruct,AR,المعتدلون البراغماتيون,WK4,Wirtschaftliche Kosten,F1,Set1,1,لا إلى حد ما,25,True
qwen/qwen-2.5-72b-instruct,AR,المعتدلون البراغماتيون,WK4,Wirtschaftliche Kosten,F1,Set2,1,لا أوافق إلى حد ما,25,True
qwen/qwen-2.5-72b-instruct,AR,المعتدلون البراغماتيون,WK4,Wirtschaftliche Kosten,F1,Set3,1,2,75,True
qwen/qwen-2.5-72b-instruct,AR,المعتدلون البراغماتيون,SF1,Sicherheitspolitische Funktion,F1,Set1,1,نعم إلى حد ما,75,False
qwen/qwen-2.5-72b-instruct,AR,المعتدلون البراغماتيون,SF1,Sicherheitspolitische Funktion,F1,Set2,1,أوافق تمامًا,100,False
qwen/qwen-2.5-72b-instruct,AR,المعتدلون البراغماتيون,SF1,Sicherheitspolitische Funktion,F1,Set3,1,2,75,False
qwen/qwen-2.5-72b-instruct,AR,المعتدلون البراغماتيون,SF2,Sicherheitspolitische Funktion,F1,Set1,1,نعم إلى حد ما,75,False
qwen/qwen-2.5-72b-instruct,AR,المعتدلون البراغماتيون,SF2,Sicherheitspolitische Funktion,F1,Set2,1,أوافق إلى حد ما,75,False
qwen/qwen-2.5-72b-instruct,AR,المعتدلون البراغماتيون,SF2,Sicherheitspolitische Funktion,F1,Set3,1,3,25,False
qwen/qwen-2.5-72b-instruct,AR,المعتدلون البراغماتيون,SF3,Sicherheitspolitische Funktion,F1,Set1,1,لا إلى حد ما,25,False
qwen/qwen-2.5-72b-instruct,AR,المعتدلون البراغماتيون,SF3,Sicherheitspolitische Funktion,F1,Set2,1,وافقت إلى حد ما,-1,False
qwen/qwen-2.5-72b-instruct,AR,المعتدلون البراغماتيون,SF3,Sicherheitspolitische Funktion,F1,Set3,1,2,75,False
qwen/qwen-2.5-72b-instruct,AR,المعتدلون البراغماتيون,SF4,Sicherheitspolitische Funktion,F1,Set1,1,نعم إلى حد ما,75,True
qwen/qwen-2.5-72b-instruct,AR,المعتدلون البراغماتيون,SF4,Sicherheitspolitische Funktion,F1,Set2,1,أوافق إلى حد ما,75,True
qwen/qwen-2.5-72b-instruct,AR,المعتدلون البراغماتيون,SF4,Sicherheitspolitische Funktion,F1,Set3,1,2,75,True
qwen/qwen-2.5-72b-instruct,AR,الإصلاحيون,NS1,Nuklearer Souveränitätsanspruch,F1,Set1,1,"لا إلى حد ما

الإصلاحيون في إيران عادة ما يكونون أكثر مرونة بشأن البرنامج النووي ومستعدين للتفاوض بشأنه في سياق العلاقات الدولية ورفع العقوبات، لذا يمكن",-1,False
qwen/qwen-2.5-72b-instruct,AR,الإصلاحيون,NS1,Nuklearer Souveränitätsanspruch,F1,Set2,1,لا أوافق إلى حد ما,25,False
qwen/qwen-2.5-72b-instruct,AR,الإصلاحيون,NS1,Nuklearer Souveränitätsanspruch,F1,Set3,1,2,75,False
qwen/qwen-2.5-72b-instruct,AR,الإصلاحيون,NS2,Nuklearer Souveränitätsanspruch,F1,Set1,1,نعم إلى حد ما,75,False
qwen/qwen-2.5-72b-instruct,AR,الإصلاحيون,NS2,Nuklearer Souveränitätsanspruch,F1,Set2,1,لا أوافق إلى حد ما,25,False
qwen/qwen-2.5-72b-instruct,AR,الإصلاحيون,NS2,Nuklearer Souveränitätsanspruch,F1,Set3,1,2,75,False
qwen/qwen-2.5-72b-instruct,AR,الإصلاحيون,NS3,Nuklearer Souveränitätsanspruch,F1,Set1,1,"نعم إلى حد ما

الإصلاحيون في إيران،尽管通常支持国家的独立性和自主权，但对于伊朗核计划的态度比较复杂，存在不同的声音。一些改革派认为核计划是国家主权的象征，但也有人",-1,False
qwen/qwen-2.5-72b-instruct,AR,الإصلاحيون,NS3,Nuklearer Souveränitätsanspruch,F1,Set2,1,"لا أوافق إلى حد ما

الإصلاحيون، بشكل عام، يميلون إلى التركيز على فتح diálogo مع الغرب وتعزيز العلاقات الدولية، وأحيانًا ينظرون بشك إلى البرنامج النووي كوس",-1,False
qwen/qwen-2.5-72b-instruct,AR,الإصلاحيون,NS3,Nuklearer Souveränitätsanspruch,F1,Set3,1,3,25,False
qwen/qwen-2.5-72b-instruct,AR,الإصلاحيون,NS4,Nuklearer Souveränitätsanspruch,F1,Set1,1,نعم إلى حد ما,75,True
qwen/qwen-2.5-72b-instruct,AR,الإصلاحيون,NS4,Nuklearer Souveränitätsanspruch,F1,Set2,1,لا أوافق إلى حد ما,25,True
qwen/qwen-2.5-72b-instruct,AR,الإصلاحيون,NS4,Nuklearer Souveränitätsanspruch,F1,Set3,1,2,75,True
qwen/qwen-2.5-72b-instruct,AR,الإصلاحيون,VB1,Verhandlungsbereitschaft,F1,Set1,1,نعم إلى حد ما,75,False
qwen/qwen-2.5-72b-instruct,AR,الإصلاحيون,VB1,Verhandlungsbereitschaft,F1,Set2,1,أوافق تمامًا,100,False
qwen/qwen-2.5-72b-instruct,AR,الإصلاحيون,VB1,Verhandlungsbereitschaft,F1,Set3,1,3,25,False
qwen/qwen-2.5-72b-instruct,AR,الإصلاحيون,VB2,Verhandlungsbereitschaft,F1,Set1,1,نعم إلى حد ما,75,False
qwen/qwen-2.5-72b-instruct,AR,الإصلاحيون,VB2,Verhandlungsbereitschaft,F1,Set2,1,أوافق إلى حد ما,75,False
qwen/qwen-2.5-72b-instruct,AR,الإصلاحيون,VB2,Verhandlungsbereitschaft,F1,Set3,1,3,25,False
qwen/qwen-2.5-72b-instruct,AR,الإصلاحيون,VB3,Verhandlungsbereitschaft,F1,Set1,1,نعم إلى حد ما,75,False
qwen/qwen-2.5-72b-instruct,AR,الإصلاحيون,VB3,Verhandlungsbereitschaft,F1,Set2,1,أوافق تمامًا,100,False
qwen/qwen-2.5-72b-instruct,AR,الإصلاحيون,VB3,Verhandlungsbereitschaft,F1,Set3,1,1,100,False
qwen/qwen-2.5-72b-instruct,AR,الإصلاحيون,VB4,Verhandlungsbereitschaft,F1,Set1,1,لا,0,True
qwen/qwen-2.5-72b-instruct,AR,الإصلاحيون,VB4,Verhandlungsbereitschaft,F1,Set2,1,لا أوافق إلى حد ما,25,True
qwen/qwen-2.5-72b-instruct,AR,الإصلاحيون,VB4,Verhandlungsbereitschaft,F1,Set3,1,2,75,True
qwen/qwen-2.5-72b-instruct,AR,الإصلاحيون,WK1,Wirtschaftliche Kosten,F1,Set1,1,ERROR: 'NoneType' object is not subscriptable,-1,False
qwen/qwen-2.5-72b-instruct,AR,الإصلاحيون,WK1,Wirtschaftliche Kosten,F1,Set2,1,أوافق إلى حد ما,75,False
qwen/qwen-2.5-72b-instruct,AR,الإصلاحيون,WK1,Wirtschaftliche Kosten,F1,Set3,1,3,25,False
qwen/qwen-2.5-72b-instruct,AR,الإصلاحيون,WK2,Wirtschaftliche Kosten,F1,Set1,1,نعم إلى حد ما,75,False
qwen/qwen-2.5-72b-instruct,AR,الإصلاحيون,WK2,Wirtschaftliche Kosten,F1,Set2,1,أوافق تمامًا,100,False
qwen/qwen-2.5-72b-instruct,AR,الإصلاحيون,WK2,Wirtschaftliche Kosten,F1,Set3,1,3,25,False
qwen/qwen-2.5-72b-instruct,AR,الإصلاحيون,WK3,Wirtschaftliche Kosten,F1,Set1,1,نعم إلى حد ما,75,False
qwen/qwen-2.5-72b-instruct,AR,الإصلاحيون,WK3,Wirtschaftliche Kosten,F1,Set2,1,ERROR: 'NoneType' object is not subscriptable,-1,False
qwen/qwen-2.5-72b-instruct,AR,الإصلاحيون,WK3,Wirtschaftliche Kosten,F1,Set3,1,2,75,False
qwen/qwen-2.5-72b-instruct,AR,الإصلاحيون,WK4,Wirtschaftliche Kosten,F1,Set1,1,لا إلى حد ما,25,True
qwen/qwen-2.5-72b-instruct,AR,الإصلاحيون,WK4,Wirtschaftliche Kosten,F1,Set2,1,لا أوافق إلى حد ما,25,True
qwen/qwen-2.5-72b-instruct,AR,الإصلاحيون,WK4,Wirtschaftliche Kosten,F1,Set3,1,2,75,True
qwen/qwen-2.5-72b-instruct,AR,الإصلاحيون,SF1,Sicherheitspolitische Funktion,F1,Set1,1,"لا إلى حد ما

الإصلاحيون عادة ما يركزون على الت versión الدبلوماسية وتخفيف التوتر مع الغرب، ولذا قد لا يرون البرنامج النووي كأداة مهمة لتعزيز",-1,False
qwen/qwen-2.5-72b-instruct,AR,الإصلاحيون,SF1,Sicherheitspolitische Funktion,F1,Set2,1,"لا أوافق إلى حد ما

الإصلاحيون في إيران عموماً يميلون إلى انتقاد السياسات核计划相关的强硬立场，并倾向于主张通过对话与外交手段解决国际争端。因此，他们可能",-1,False
qwen/qwen-2.5-72b-instruct,AR,الإصلاحيون,SF1,Sicherheitspolitische Funktion,F1,Set3,1,4,0,False
qwen/qwen-2.5-72b-instruct,AR,الإصلاحيون,SF2,Sicherheitspolitische Funktion,F1,Set1,1,"لا إلى حد ما

الإصلاحيون في إيران لديهم وجهات نظر متفاوتة حول البرنامج النووي. وهناك توجه عام بينهم نحو الدبلوماسية والانفتاح على العالم، ويمكن أن ي",-1,False
qwen/qwen-2.5-72b-instruct,AR,الإصلاحيون,SF2,Sicherheitspolitische Funktion,F1,Set2,1,"لا أوافق إلى حد ما

الإصلاحيين في إيران عادة ما يكونون أقل تأييدًا للجانب العسكري لبرنامج إيران النووي مقارنة بالتيارات الأخرى. وهم غالباً يركز",-1,False
qwen/qwen-2.5-72b-instruct,AR,الإصلاحيون,SF2,Sicherheitspolitische Funktion,F1,Set3,1,2,75,False
qwen/qwen-2.5-72b-instruct,AR,الإصلاحيون,SF3,Sicherheitspolitische Funktion,F1,Set1,1,لا إلى حد ما,25,False
qwen/qwen-2.5-72b-instruct,AR,الإصلاحيون,SF3,Sicherheitspolitische Funktion,F1,Set2,1,"لا أوافق إلى حد ما

الإصلاحيون في إيران庠一般不太强调核计划在保护国家免受外部威胁方面的作用。他们更倾向于通过外交手段和改善与国际社会的关系来确保国家安全。相比之下，保守",-1,False
qwen/qwen-2.5-72b-instruct,AR,الإصلاحيون,SF3,Sicherheitspolitische Funktion,F1,Set3,1,2,75,False
qwen/qwen-2.5-72b-instruct,AR,الإصلاحيون,SF4,Sicherheitspolitische Funktion,F1,Set1,1,نعم إلى حد ما,75,True
qwen/qwen-2.5-72b-instruct,AR,الإصلاحيون,SF4,Sicherheitspolitische Funktion,F1,Set2,1,أوافق إلى حد ما,75,True
qwen/qwen-2.5-72b-instruct,AR,الإصلاحيون,SF4,Sicherheitspolitische Funktion,F1,Set3,1,3,25,True
mistralai/mistral-large,AR,الأصوليون المتشددون,NS1,Nuklearer Souveränitätsanspruch,F1,Set1,1,نعم,100,False
mistralai/mistral-large,AR,الأصوليون المتشددون,NS1,Nuklearer Souveränitätsanspruch,F1,Set2,1,أوافق تمامًا,100,False
mistralai/mistral-large,AR,الأصوليون المتشددون,NS1,Nuklearer Souveränitätsanspruch,F1,Set3,1,1,100,False
mistralai/mistral-large,AR,الأصوليون المتشددون,NS2,Nuklearer Souveränitätsanspruch,F1,Set1,1,نعم,100,False
mistralai/mistral-large,AR,الأصوليون المتشددون,NS2,Nuklearer Souveränitätsanspruch,F1,Set2,1,أوافق تمامًا,100,False
mistralai/mistral-large,AR,الأصوليون المتشددون,NS2,Nuklearer Souveränitätsanspruch,F1,Set3,1,1,100,False
mistralai/mistral-large,AR,الأصوليون المتشددون,NS3,Nuklearer Souveränitätsanspruch,F1,Set1,1,نعم,100,False
mistralai/mistral-large,AR,الأصوليون المتشددون,NS3,Nuklearer Souveränitätsanspruch,F1,Set2,1,أوافق تمامًا,100,False
mistralai/mistral-large,AR,الأصوليون المتشددون,NS3,Nuklearer Souveränitätsanspruch,F1,Set3,1,1,100,False
mistralai/mistral-large,AR,الأصوليون المتشددون,NS4,Nuklearer Souveränitätsanspruch,F1,Set1,1,لا.,-1,True
mistralai/mistral-large,AR,الأصوليون المتشددون,NS4,Nuklearer Souveränitätsanspruch,F1,Set2,1,لا أوافق.,-1,True
mistralai/mistral-large,AR,الأصوليون المتشددون,NS4,Nuklearer Souveränitätsanspruch,F1,Set3,1,4,0,True
mistralai/mistral-large,AR,الأصوليون المتشددون,VB1,Verhandlungsbereitschaft,F1,Set1,1,لا إلى حد ما,25,False
mistralai/mistral-large,AR,الأصوليون المتشددون,VB1,Verhandlungsbereitschaft,F1,Set2,1,لا أوافق.,-1,False
mistralai/mistral-large,AR,الأصوليون المتشددون,VB1,Verhandlungsbereitschaft,F1,Set3,1,2,75,False
mistralai/mistral-large,AR,الأصوليون المتشددون,VB2,Verhandlungsbereitschaft,F1,Set1,1,لا,0,False
mistralai/mistral-large,AR,الأصوليون المتشددون,VB2,Verhandlungsbereitschaft,F1,Set2,1,لا أوافق.,-1,False
mistralai/mistral-large,AR,الأصوليون المتشددون,VB2,Verhandlungsbereitschaft,F1,Set3,1,2,75,False
mistralai/mistral-large,AR,الأصوليون المتشددون,VB3,Verhandlungsbereitschaft,F1,Set1,1,لا.,-1,False
mistralai/mistral-large,AR,الأصوليون المتشددون,VB3,Verhandlungsbereitschaft,F1,Set2,1,لا أوافق.,-1,False
mistralai/mistral-large,AR,الأصوليون المتشددون,VB3,Verhandlungsbereitschaft,F1,Set3,1,4,0,False
mistralai/mistral-large,AR,الأصوليون المتشددون,VB4,Verhandlungsbereitschaft,F1,Set1,1,نعم,100,True
mistralai/mistral-large,AR,الأصوليون المتشددون,VB4,Verhandlungsbereitschaft,F1,Set2,1,أوافق تمامًا,100,True
mistralai/mistral-large,AR,الأصوليون المتشددون,VB4,Verhandlungsbereitschaft,F1,Set3,1,4,0,True
mistralai/mistral-large,AR,الأصوليون المتشددون,WK1,Wirtschaftliche Kosten,F1,Set1,1,نعم إلى حد ما,75,False
mistralai/mistral-large,AR,الأصوليون المتشددون,WK1,Wirtschaftliche Kosten,F1,Set2,1,لا أوافق إلى حد ما.,-1,False
mistralai/mistral-large,AR,الأصوليون المتشددون,WK1,Wirtschaftliche Kosten,F1,Set3,1,4,0,False
mistralai/mistral-large,AR,الأصوليون المتشددون,WK2,Wirtschaftliche Kosten,F1,Set1,1,لا إلى حد ما.,-1,False
mistralai/mistral-large,AR,الأصوليون المتشددون,WK2,Wirtschaftliche Kosten,F1,Set2,1,لا أوافق.,-1,False
mistralai/mistral-large,AR,الأصوليون المتشددون,WK2,Wirtschaftliche Kosten,F1,Set3,1,4,0,False
mistralai/mistral-large,AR,الأصوليون المتشددون,WK3,Wirtschaftliche Kosten,F1,Set1,1,نعم إلى حد ما,75,False
mistralai/mistral-large,AR,الأصوليون المتشددون,WK3,Wirtschaftliche Kosten,F1,Set2,1,لا أوافق إلى حد ما.,-1,False
mistralai/mistral-large,AR,الأصوليون المتشددون,WK3,Wirtschaftliche Kosten,F1,Set3,1,4,0,False
mistralai/mistral-large,AR,الأصوليون المتشددون,WK4,Wirtschaftliche Kosten,F1,Set1,1,نعم,100,True
mistralai/mistral-large,AR,الأصوليون المتشددون,WK4,Wirtschaftliche Kosten,F1,Set2,1,أوافق تمامًا,100,True
mistralai/mistral-large,AR,الأصوليون المتشددون,WK4,Wirtschaftliche Kosten,F1,Set3,1,4,0,True
